Area,Career,Faculty,Scores,Accepted
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,88,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,49,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,72,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,32,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,81,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,72,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,80,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,88,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,47,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,56,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,74,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,74,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,85,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,59,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,50,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,49,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,55,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,52,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,68,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,52,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,64,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,55,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,71,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,58,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,74,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,72,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,41,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,61,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,42,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,72,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,60,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,82,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,82,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,74,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,39,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,44,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,73,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,71,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,33,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,50,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,57,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,69,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,72,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,40,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,36,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,54,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,63,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,67,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,40,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,30,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,42,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,57,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,53,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,84,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,59,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,77,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,73,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,55,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,58,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,94,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,104,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,70,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,52,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,29,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,53,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,46,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,44,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,37,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,44,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,34,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,73,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,57,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,105,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,76,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,42,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,54,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,65,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,34,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,24,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,86,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,61,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,75,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,59,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,71,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,56,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,71,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,52,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,62,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,70,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,47,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,49,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,60,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,52,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,47,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,63,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,23,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,69,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,48,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,70,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,94,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,38,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,57,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,101,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,67,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,29,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,55,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,48,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,53,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,88,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,69,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,65,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,79,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,47,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,88,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,84,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,72,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,59,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,62,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,57,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,76,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,77,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,57,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,54,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,89,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,28,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,66,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,61,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,58,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,62,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,51,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,65,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,62,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,81,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,27,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,54,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,47,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,68,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,38,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,48,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,55,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,35,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,52,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,88,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,29,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,46,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,72,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,64,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,52,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,58,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,46,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,53,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,42,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,35,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,68,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,56,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,53,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,54,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,52,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,35,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,74,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,74,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,81,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,43,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,32,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,43,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,42,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,47,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,48,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,71,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,51,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,69,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,79,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,82,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,73,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,67,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,34,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,65,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,47,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,73,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,57,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,62,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,68,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,37,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,27,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,75,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,57,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,62,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,77,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,99,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,46,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,45,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,65,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,60,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,61,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,57,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,77,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,32,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,76,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,69,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,49,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,58,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,47,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,59,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,60,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,45,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,62,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,45,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,46,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,45,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,44,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,59,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,73,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,49,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,68,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,65,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,43,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,38,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,48,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,86,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,57,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,85,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,68,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,36,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,58,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,72,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,48,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,78,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,37,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,102,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,54,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,43,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,44,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,62,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,75,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,38,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,77,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,72,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,32,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,62,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,43,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,71,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,39,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,43,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,49,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,60,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,44,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,33,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,48,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,80,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,29,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,41,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,30,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,49,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,42,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,32,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,36,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,79,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,93,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,51,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,62,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,48,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,81,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,36,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,40,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,78,True
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,43,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,41,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,35,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,33,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,50,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,49,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,74,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,56,False
45,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,53,False
45,PEDAGOGIA,FES ACATLAN,50,False
45,PEDAGOGIA,FES ACATLAN,46,False
45,PEDAGOGIA,FES ACATLAN,44,False
45,PEDAGOGIA,FES ACATLAN,43,False
45,PEDAGOGIA,FES ACATLAN,36,False
45,PEDAGOGIA,FES ACATLAN,54,False
45,PEDAGOGIA,FES ACATLAN,25,False
45,PEDAGOGIA,FES ACATLAN,54,False
45,PEDAGOGIA,FES ACATLAN,34,False
45,PEDAGOGIA,FES ACATLAN,39,False
45,PEDAGOGIA,FES ACATLAN,47,False
45,PEDAGOGIA,FES ACATLAN,60,False
45,PEDAGOGIA,FES ACATLAN,51,False
45,PEDAGOGIA,FES ACATLAN,38,False
45,PEDAGOGIA,FES ACATLAN,35,False
45,PEDAGOGIA,FES ACATLAN,,False
45,PEDAGOGIA,FES ACATLAN,35,False
45,PEDAGOGIA,FES ACATLAN,55,False
45,PEDAGOGIA,FES ACATLAN,45,False
45,PEDAGOGIA,FES ACATLAN,35,False
45,PEDAGOGIA,FES ACATLAN,26,False
45,PEDAGOGIA,FES ACATLAN,60,False
45,PEDAGOGIA,FES ACATLAN,47,False
45,PEDAGOGIA,FES ACATLAN,45,False
45,PEDAGOGIA,FES ACATLAN,,False
45,PEDAGOGIA,FES ACATLAN,40,False
45,PEDAGOGIA,FES ACATLAN,27,False
45,PEDAGOGIA,FES ACATLAN,67,False
45,PEDAGOGIA,FES ACATLAN,28,False
45,PEDAGOGIA,FES ACATLAN,44,False
45,PEDAGOGIA,FES ACATLAN,47,False
45,PEDAGOGIA,FES ACATLAN,37,False
45,PEDAGOGIA,FES ACATLAN,38,False
45,PEDAGOGIA,FES ACATLAN,36,False
45,PEDAGOGIA,FES ACATLAN,,False
45,PEDAGOGIA,FES ACATLAN,58,False
45,PEDAGOGIA,FES ACATLAN,34,False
45,PEDAGOGIA,FES ACATLAN,42,False
45,PEDAGOGIA,FES ACATLAN,48,False
45,PEDAGOGIA,FES ACATLAN,47,False
45,PEDAGOGIA,FES ACATLAN,,False
45,PEDAGOGIA,FES ACATLAN,39,False
45,PEDAGOGIA,FES ACATLAN,29,False
45,PEDAGOGIA,FES ACATLAN,27,False
45,PEDAGOGIA,FES ACATLAN,31,False
45,PEDAGOGIA,FES ACATLAN,41,False
45,PEDAGOGIA,FES ACATLAN,42,False
45,PEDAGOGIA,FES ACATLAN,34,False
45,PEDAGOGIA,FES ACATLAN,53,False
45,PEDAGOGIA,FES ACATLAN,,False
45,PEDAGOGIA,FES ACATLAN,40,False
45,PEDAGOGIA,FES ACATLAN,34,False
45,PEDAGOGIA,FES ACATLAN,43,False
45,PEDAGOGIA,FES ACATLAN,71,False
45,PEDAGOGIA,FES ACATLAN,41,False
45,PEDAGOGIA,FES ACATLAN,45,False
45,PEDAGOGIA,FES ACATLAN,53,False
45,PEDAGOGIA,FES ACATLAN,42,False
45,PEDAGOGIA,FES ACATLAN,51,False
45,PEDAGOGIA,FES ACATLAN,37,False
45,PEDAGOGIA,FES ACATLAN,65,False
45,PEDAGOGIA,FES ACATLAN,81,True
45,PEDAGOGIA,FES ACATLAN,,False
45,PEDAGOGIA,FES ACATLAN,48,False
45,PEDAGOGIA,FES ACATLAN,,False
45,PEDAGOGIA,FES ACATLAN,45,False
45,PEDAGOGIA,FES ACATLAN,40,False
45,PEDAGOGIA,FES ACATLAN,50,False
45,PEDAGOGIA,FES ACATLAN,36,False
45,PEDAGOGIA,FES ACATLAN,45,False
45,PEDAGOGIA,FES ACATLAN,33,False
