examen_id,year,period,area_num,area_name,career_id,career,faculty,n_aspirantes,n_presento,n_seleccionados,aciertos_minimos,tasa_aceptacion
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,64,INGENIERIA EN COMPUTACION,FES ARAGON,1897.0,1691.0,84.0,79.0,0.04967474866942637
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,67,INGENIERIA GEOFISICA,FACULTAD DE INGENIERIA,145.0,112.0,35.0,69.0,0.3125
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,68,INGENIERIA GEOLOGICA,FACULTAD DE INGENIERIA,139.0,114.0,26.0,65.0,0.22807017543859648
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,69,INGENIERIA GEOMATICA,FACULTAD DE INGENIERIA,125.0,96.0,31.0,61.0,0.3229166666666667
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,70,INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERIA,934.0,776.0,66.0,85.0,0.08505154639175258
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,70,INGENIERIA INDUSTRIAL,FES ARAGON,627.0,575.0,53.0,76.0,0.09217391304347826
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,70,INGENIERIA INDUSTRIAL,FES CUAUTITLAN,536.0,465.0,44.0,72.0,0.09462365591397849
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,71,INGENIERIA MECANICA,FACULTAD DE INGENIERIA,1783.0,1522.0,63.0,98.0,0.04139290407358739
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,71,INGENIERIA MECANICA,FES ARAGON,766.0,666.0,39.0,81.0,0.05855855855855856
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,72,INGENIERIA MECANICA ELECTRICA,FES CUAUTITLAN,615.0,521.0,107.0,63.0,0.2053742802303263
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,73,INGENIERIA PETROLERA,FACULTAD DE INGENIERIA,424.0,362.0,89.0,61.0,0.24585635359116023
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,74,INGENIERIA QUIMICA,FACULTAD DE QUIMICA,674.0,563.0,49.0,95.0,0.08703374777975133
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,74,INGENIERIA QUIMICA,FES CUAUTITLAN,373.0,343.0,68.0,66.0,0.19825072886297376
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,74,INGENIERIA QUIMICA,FES ZARAGOZA,423.0,373.0,219.0,51.0,0.5871313672922251
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,75,INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUIMICA,196.0,174.0,26.0,85.0,0.14942528735632185
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,88,MATEMATICAS,FACULTAD DE CIENCIAS,412.0,323.0,173.0,75.0,0.5356037151702786
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,89,MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,211.0,170.0,37.0,93.0,0.21764705882352942
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,90,MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLAN,466.0,394.0,273.0,48.0,0.6928934010152284
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,112,TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,50.0,36.0,34.0,40.0,0.9444444444444444
2022,2022,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,116,URBANISMO,FACULTAD DE ARQUITECTURA,124.0,104.0,24.0,73.0,0.23076923076923078
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",11,BIOLOGIA,FACULTAD DE CIENCIAS,1474.0,1217.0,122.0,91.0,0.10024650780608052
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",11,BIOLOGIA,FES IZTACALA,735.0,657.0,136.0,74.0,0.2070015220700152
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",11,BIOLOGIA,FES ZARAGOZA,946.0,825.0,121.0,76.0,0.14666666666666667
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",12,BIOQUIMICA DIAGNOSTICA,FES CUAUTITLAN,513.0,443.0,65.0,80.0,0.14672686230248308
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",15,CIENCIAS AGROFORESTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,28.0,17.0,17.0,41.0,1.0
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",17,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,80.0,60.0,43.0,55.0,0.7166666666666667
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",17,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,70.0,48.0,38.0,42.0,0.7916666666666666
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",22,CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGIA,2753.0,2357.0,109.0,90.0,0.04624522698345354
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",22,CIRUJANO DENTISTA,FES IZTACALA,2508.0,2270.0,138.0,82.0,0.06079295154185022
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",22,CIRUJANO DENTISTA,FES ZARAGOZA,2617.0,2375.0,130.0,84.0,0.05473684210526316
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",34,ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,17.0,11.0,9.0,40.0,0.8181818181818182
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",34,ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,10.0,8.0,6.0,49.0,0.75
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",34,ECOLOGIA,FES IZTACALA,86.0,75.0,14.0,71.0,0.18666666666666668
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",38,ENFERMERIA,ESCUELA NACIONAL DE ENFERMERIA Y OBSTETRICIA,2152.0,1857.0,125.0,79.0,0.06731287022078622
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",38,ENFERMERIA,FES IZTACALA,2092.0,1842.0,128.0,74.0,0.06948968512486428
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",38,ENFERMERIA,FES ZARAGOZA,3142.0,2793.0,178.0,74.0,0.06373075546007877
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",39,ENFERMERIA Y OBSTETRICIA,ESCUELA NACIONAL DE ENFERMERIA Y OBSTETRICIA,2998.0,2597.0,74.0,87.0,0.02849441663457836
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",44,FARMACIA,FES CUAUTITLAN,313.0,271.0,71.0,69.0,0.26199261992619927
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",48,FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,606.0,480.0,57.0,68.0,0.11875
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",58,INGENIERIA AGRICOLA,FES CUAUTITLAN,239.0,200.0,68.0,56.0,0.34
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",63,INGENIERIA EN ALIMENTOS,FES CUAUTITLAN,499.0,433.0,129.0,57.0,0.2979214780600462
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",87,MANEJO SUSTENTABLE DE ZONAS COSTERAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,52.0,40.0,34.0,40.0,0.85
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",92,MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,4538.0,3924.0,82.0,101.0,0.02089704383282365
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",92,MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLAN,2375.0,2084.0,93.0,89.0,0.0446257197696737
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",93,MEDICO CIRUJANO,FACULTAD DE MEDICINA,16469.0,13936.0,172.0,111.0,0.012342135476463834
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",93,MEDICO CIRUJANO,FES IZTACALA,5969.0,5297.0,104.0,105.0,0.019633754955635265
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",93,MEDICO CIRUJANO,FES ZARAGOZA,4757.0,4248.0,46.0,107.0,0.010828625235404897
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",95,NUTRIOLOGIA,FES ZARAGOZA,2433.0,2046.0,47.0,94.0,0.02297165200391007
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",96,ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,1013.0,828.0,77.0,75.0,0.0929951690821256
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",97,OPTOMETRIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,90.0,71.0,41.0,48.0,0.5774647887323944
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",97,OPTOMETRIA,FES IZTACALA,364.0,328.0,37.0,73.0,0.11280487804878049
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",102,PSICOLOGIA,FACULTAD DE PSICOLOGIA,5085.0,4331.0,82.0,102.0,0.018933271761717847
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",102,PSICOLOGIA,FES IZTACALA,2608.0,2331.0,119.0,80.0,0.05105105105105105
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",102,PSICOLOGIA,FES ZARAGOZA,3123.0,2809.0,110.0,83.0,0.039159843360626556
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",103,QUIMICA,FACULTAD DE QUIMICA,568.0,485.0,31.0,101.0,0.06391752577319587
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",103,QUIMICA,FES CUAUTITLAN,214.0,185.0,38.0,69.0,0.20540540540540542
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",104,QUIMICA DE ALIMENTOS,FACULTAD DE QUIMICA,575.0,495.0,44.0,94.0,0.08888888888888889
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",105,QUIMICA FARMACEUTICO BIOLOGICA,FACULTAD DE QUIMICA,2291.0,1982.0,56.0,104.0,0.028254288597376387
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",105,QUIMICA FARMACEUTICO BIOLOGICA,FES ZARAGOZA,1635.0,1467.0,55.0,97.0,0.03749147920927062
2022,2022,unica,2,"Ciencias Biologicas, Quimicas y de la Salud",106,QUIMICA INDUSTRIAL,FES CUAUTITLAN,263.0,226.0,77.0,60.0,0.3407079646017699
2022,2022,unica,3,Ciencias Sociales,2,ADMINISTRACION,FACULTAD DE CONTADURIA Y ADMINISTRACION,7956.0,6915.0,383.0,90.0,0.055386840202458425
2022,2022,unica,3,Ciencias Sociales,2,ADMINISTRACION,FES CUAUTITLAN,1582.0,1380.0,250.0,66.0,0.18115942028985507
2022,2022,unica,3,Ciencias Sociales,3,ADMINISTRACION AGROPECUARIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,40.0,28.0,16.0,41.0,0.5714285714285714
2022,2022,unica,3,Ciencias Sociales,5,ANTROPOLOGIA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,399.0,333.0,96.0,73.0,0.2882882882882883
2022,2022,unica,3,Ciencias Sociales,19,CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,1979.0,1698.0,75.0,94.0,0.044169611307420496
2022,2022,unica,3,Ciencias Sociales,21,CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,614.0,488.0,61.0,83.0,0.125
2022,2022,unica,3,Ciencias Sociales,21,CIENCIAS POLITICAS Y ADMON PUBLICA,FES ACATLAN,298.0,251.0,186.0,44.0,0.7410358565737052
2022,2022,unica,3,Ciencias Sociales,24,COMUNICACION,FES ACATLAN,904.0,772.0,81.0,84.0,0.10492227979274611
2022,2022,unica,3,Ciencias Sociales,25,COMUNICACION Y PERIODISMO,FES ARAGON,1255.0,1116.0,246.0,69.0,0.22043010752688172
2022,2022,unica,3,Ciencias Sociales,26,CONTADURIA,FACULTAD DE CONTADURIA Y ADMINISTRACION,5054.0,4450.0,584.0,81.0,0.13123595505617977
2022,2022,unica,3,Ciencias Sociales,26,CONTADURIA,FES CUAUTITLAN,1144.0,993.0,319.0,57.0,0.32124874118831825
2022,2022,unica,3,Ciencias Sociales,27,DERECHO,FACULTAD DE DERECHO,6600.0,5711.0,559.0,82.0,0.09788128173699877
2022,2022,unica,3,Ciencias Sociales,27,DERECHO,FES ACATLAN,2154.0,1891.0,305.0,65.0,0.16129032258064516
2022,2022,unica,3,Ciencias Sociales,27,DERECHO,FES ARAGON,4069.0,3615.0,409.0,71.0,0.11313969571230982
2022,2022,unica,3,Ciencias Sociales,28,DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,FES ZARAGOZA,77.0,71.0,48.0,45.0,0.676056338028169
2022,2022,unica,3,Ciencias Sociales,29,DESARROLLO TERRITORIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,6.0,5.0,4.0,43.0,0.8
2022,2022,unica,3,Ciencias Sociales,35,ECONOMIA,FACULTAD DE ECONOMIA,1879.0,1547.0,463.0,72.0,0.29928894634776987
2022,2022,unica,3,Ciencias Sociales,35,ECONOMIA,FES ACATLAN,592.0,514.0,147.0,67.0,0.28599221789883267
2022,2022,unica,3,Ciencias Sociales,35,ECONOMIA,FES ARAGON,688.0,615.0,131.0,70.0,0.21300813008130082
2022,2022,unica,3,Ciencias Sociales,36,ECONOMIA INDUSTRIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,161.0,136.0,33.0,72.0,0.2426470588235294
2022,2022,unica,3,Ciencias Sociales,42,ESTUDIOS SOCIALES Y GESTION LOCAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,9.0,7.0,5.0,57.0,0.7142857142857143
2022,2022,unica,3,Ciencias Sociales,50,GEOGRAFIA,FACULTAD DE FILOSOFIA Y LETRAS,153.0,121.0,88.0,48.0,0.7272727272727273
2022,2022,unica,3,Ciencias Sociales,51,GEOGRAFIA APLICADA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,22.0,14.0,11.0,50.0,0.7857142857142857
2022,2022,unica,3,Ciencias Sociales,51,GEOGRAFIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,5.0,4.0,4.0,50.0,1.0
2022,2022,unica,3,Ciencias Sociales,55,INFORMATICA,FES CUAUTITLAN,425.0,368.0,78.0,64.0,0.21195652173913043
2022,2022,unica,3,Ciencias Sociales,101,PLANIF PARA EL DESARROLLO AGROPECUARIO,FES ARAGON,140.0,116.0,80.0,40.0,0.6896551724137931
2022,2022,unica,3,Ciencias Sociales,107,RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,1368.0,1194.0,65.0,98.0,0.05443886097152429
2022,2022,unica,3,Ciencias Sociales,107,RELACIONES INTERNACIONALES,FES ACATLAN,917.0,830.0,68.0,85.0,0.0819277108433735
2022,2022,unica,3,Ciencias Sociales,107,RELACIONES INTERNACIONALES,FES ARAGON,1647.0,1493.0,89.0,86.0,0.05961152042866711
2022,2022,unica,3,Ciencias Sociales,108,SOCIOLOGIA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,259.0,232.0,106.0,62.0,0.45689655172413796
2022,2022,unica,3,Ciencias Sociales,108,SOCIOLOGIA,FES ACATLAN,197.0,178.0,128.0,40.0,0.7191011235955056
2022,2022,unica,3,Ciencias Sociales,108,SOCIOLOGIA,FES ARAGON,243.0,219.0,106.0,50.0,0.4840182648401826
2022,2022,unica,3,Ciencias Sociales,113,TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,1305.0,1169.0,431.0,51.0,0.3686911890504705
2022,2022,unica,3,Ciencias Sociales,115,TURISMO Y DESARROLLO SOSTENIBLE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,174.0,135.0,30.0,58.0,0.2222222222222222
2022,2022,unica,4,Humanidades y Artes,4,ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,4.0,3.0,3.0,46.0,1.0
2022,2022,unica,4,Humanidades y Artes,4,ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,FACULTAD DE FILOSOFIA Y LETRAS,115.0,104.0,15.0,65.0,0.14423076923076922
2022,2022,unica,4,Humanidades y Artes,8,ARTE Y DISEÑO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,160.0,123.0,41.0,69.0,0.3333333333333333
2022,2022,unica,4,Humanidades y Artes,8,ARTE Y DISEÑO,"PLANTEL TAXCO, GRO",183.0,135.0,29.0,68.0,0.21481481481481482
2022,2022,unica,4,Humanidades y Artes,9,ARTES VISUALES,FACULTAD DE ARTES Y DISENO,2394.0,2081.0,31.0,106.0,0.014896684286400768
2022,2022,unica,4,Humanidades y Artes,10,BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFIA Y LETRAS,154.0,132.0,73.0,49.0,0.553030303030303
2022,2022,unica,4,Humanidades y Artes,13,CANTO,FACULTAD DE MUSICA,80.0,54.0,20.0,49.0,0.37037037037037035
2022,2022,unica,4,Humanidades y Artes,23,COMPOSICION,FACULTAD DE MUSICA,79.0,53.0,22.0,53.0,0.41509433962264153
2022,2022,unica,4,Humanidades y Artes,30,DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,23.0,14.0,12.0,49.0,0.8571428571428571
2022,2022,unica,4,Humanidades y Artes,30,DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,8.0,6.0,6.0,40.0,1.0
2022,2022,unica,4,Humanidades y Artes,30,DESARROLLO Y GESTION INTERCULTURALES,FACULTAD DE FILOSOFIA Y LETRAS,103.0,83.0,16.0,79.0,0.1927710843373494
2022,2022,unica,4,Humanidades y Artes,31,DISEÑO GRAFICO,FES ACATLAN,2702.0,2381.0,38.0,96.0,0.015959680806383873
2022,2022,unica,4,Humanidades y Artes,33,DISEÑO Y COMUNICACION VISUAL,FACULTAD DE ARTES Y DISENO,2209.0,1959.0,51.0,104.0,0.026033690658499236
2022,2022,unica,4,Humanidades y Artes,33,DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLAN,758.0,690.0,22.0,96.0,0.03188405797101449
2022,2022,unica,4,Humanidades y Artes,37,EDUCACION MUSICAL,FACULTAD DE MUSICA,62.0,45.0,32.0,40.0,0.7111111111111111
2022,2022,unica,4,Humanidades y Artes,40,ENSEÑANZA DE INGLES,FES ACATLAN,353.0,276.0,135.0,55.0,0.4891304347826087
2022,2022,unica,4,Humanidades y Artes,41,ESTUDIOS LATINOAMERICANOS,FACULTAD DE FILOSOFIA Y LETRAS,62.0,50.0,47.0,40.0,0.94
2022,2022,unica,4,Humanidades y Artes,43,ETNOMUSICOLOGIA,FACULTAD DE MUSICA,18.0,11.0,11.0,46.0,1.0
2022,2022,unica,4,Humanidades y Artes,45,FILOSOFIA,FACULTAD DE FILOSOFIA Y LETRAS,407.0,314.0,63.0,84.0,0.20063694267515925
2022,2022,unica,4,Humanidades y Artes,45,FILOSOFIA,FES ACATLAN,142.0,116.0,63.0,52.0,0.5431034482758621
2022,2022,unica,4,Humanidades y Artes,52,GEOHISTORIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,9.0,8.0,8.0,45.0,1.0
2022,2022,unica,4,Humanidades y Artes,53,HISTORIA,FACULTAD DE FILOSOFIA Y LETRAS,353.0,305.0,33.0,90.0,0.10819672131147541
2022,2022,unica,4,Humanidades y Artes,53,HISTORIA,FES ACATLAN,169.0,149.0,46.0,68.0,0.3087248322147651
2022,2022,unica,4,Humanidades y Artes,54,HISTORIA DEL ARTE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,34.0,25.0,22.0,44.0,0.88
2022,2022,unica,4,Humanidades y Artes,76,INSTRUMENTISTA,FACULTAD DE MUSICA,122.0,80.0,71.0,41.0,0.8875
2022,2022,unica,4,Humanidades y Artes,77,LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFIA Y LETRAS,303.0,257.0,47.0,86.0,0.1828793774319066
2022,2022,unica,4,Humanidades y Artes,77,LENGUA Y LITERATURAS HISPANICAS,FES ACATLAN,101.0,87.0,41.0,60.0,0.47126436781609193
2022,2022,unica,4,Humanidades y Artes,78,LENGUA Y LITERATURAS MODERNAS (LETRAS ALEMANAS),FACULTAD DE FILOSOFIA Y LETRAS,19.0,10.0,10.0,48.0,1.0
2022,2022,unica,4,Humanidades y Artes,79,LENGUA Y LITERATURAS MODERNAS (LETRAS FRANCESAS),FACULTAD DE FILOSOFIA Y LETRAS,23.0,13.0,8.0,56.0,0.6153846153846154
2022,2022,unica,4,Humanidades y Artes,80,LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFIA Y LETRAS,184.0,104.0,92.0,40.0,0.8846153846153846
2022,2022,unica,4,Humanidades y Artes,81,LENGUA Y LITERATURAS MODERNAS (LETRAS ITALIANAS),FACULTAD DE FILOSOFIA Y LETRAS,25.0,18.0,16.0,40.0,0.8888888888888888
2022,2022,unica,4,Humanidades y Artes,82,LENGUA Y LITERATURAS MODERNAS (LETRAS PORTUGUESAS),FACULTAD DE FILOSOFIA Y LETRAS,14.0,6.0,5.0,48.0,0.8333333333333334
2022,2022,unica,4,Humanidades y Artes,83,LETRAS CLASICAS,FACULTAD DE FILOSOFIA Y LETRAS,115.0,93.0,23.0,82.0,0.24731182795698925
2022,2022,unica,4,Humanidades y Artes,84,LINGÜISTICA APLICADA,"ESCUELA NACIONAL DE LENGUAS, LINGUISTICA Y TRADUCCION",129.0,72.0,47.0,56.0,0.6527777777777778
2022,2022,unica,4,Humanidades y Artes,85,LITERATURA DRAMATICA Y TEATRO,FACULTAD DE FILOSOFIA Y LETRAS,449.0,391.0,31.0,98.0,0.0792838874680307
2022,2022,unica,4,Humanidades y Artes,86,LITERATURA INTERCULTURAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,22.0,17.0,15.0,49.0,0.8823529411764706
2022,2022,unica,4,Humanidades y Artes,94,MUSICA Y TECNOLOGIA ARTISTICA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,59.0,30.0,21.0,52.0,0.7
2022,2022,unica,4,Humanidades y Artes,99,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,2002.0,1827.0,158.0,73.0,0.08648056923918993
2022,2022,unica,4,Humanidades y Artes,99,PEDAGOGIA,FES ACATLAN,1105.0,1004.0,88.0,68.0,0.08764940239043825
2022,2022,unica,4,Humanidades y Artes,99,PEDAGOGIA,FES ARAGON,2037.0,1859.0,146.0,69.0,0.078536847767617
2022,2022,unica,4,Humanidades y Artes,100,PIANO,FACULTAD DE MUSICA,45.0,30.0,24.0,41.0,0.8
2022,2022,unica,4,Humanidades y Artes,110,TEATRO Y ACTUACION,FACULTAD DE MUSICA,1014.0,843.0,173.0,70.0,0.20521945432977462
2022,2022,unica,4,Humanidades y Artes,114,TRADUCCION,"ESCUELA NACIONAL DE LENGUAS, LINGUISTICA Y TRADUCCION",982.0,547.0,17.0,108.0,0.031078610603290677
2022,2022,unica,4,Humanidades y Artes,114,TRADUCCION,"SAN MIGUEL DE ALLENDE, GUANAJUATO",78.0,50.0,27.0,69.0,0.54
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,1,ACTUARIA,FACULTAD DE CIENCIAS,1029.0,863.0,59.0,101.0,0.06836616454229433
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,1,ACTUARIA,FES ACATLAN,532.0,469.0,53.0,87.0,0.11300639658848614
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,6,ARQUITECTURA,FACULTAD DE ARQUITECTURA,5069.0,4278.0,251.0,90.0,0.058672276764843385
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,6,ARQUITECTURA,FES ACATLAN,1715.0,1515.0,86.0,78.0,0.05676567656765676
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,6,ARQUITECTURA,FES ARAGON,2157.0,1916.0,94.0,78.0,0.049060542797494784
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,7,ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,354.0,307.0,28.0,76.0,0.09120521172638436
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,14,CIENCIA DE MATERIALES SUSTENTABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,35.0,21.0,21.0,43.0,1.0
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,18,CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,1170.0,1007.0,36.0,105.0,0.03574975173783516
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,20,CIENCIAS DE LA TIERRA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,212.0,179.0,39.0,84.0,0.21787709497206703
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,20,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,64.0,44.0,29.0,57.0,0.6590909090909091
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,20,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,30.0,21.0,20.0,40.0,0.9523809523809523
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,32,DISEÑO INDUSTRIAL,FES ARAGON,772.0,648.0,22.0,86.0,0.033950617283950615
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,46,FISICA,FACULTAD DE CIENCIAS,1110.0,887.0,83.0,105.0,0.0935738444193912
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,47,FISICA BIOMEDICA,FACULTAD DE CIENCIAS,342.0,291.0,14.0,101.0,0.048109965635738834
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,49,GEOCIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,30.0,24.0,20.0,44.0,0.8333333333333334
2023,2023,unica,1,Ciencias Fisico-Matematicas y de las Ingenierias,56,"ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLAN,607.0,511.0,117.0,57.0,0.22896281800391388
